DATETIME,IDENTIFIER,INFO,FILE,USER,LAB,VERSION,TAG1,TAG2,TAG3
"2013-08-27 18:00:38",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 18:00:56",search_p,op=1&qr=s,search_p,53,127,2.5,X,X,X
"2013-08-27 18:02:31",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 18:02:52",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 18:02:57",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 18:03:31",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 18:03:37",search_p,op=1&qr=s,search_p,53,127,2.5,X,X,X
"2013-08-27 18:04:25",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 18:04:29",search_p,op=1&qr=d,search_p,53,127,2.5,X,X,X
"2013-08-27 18:05:47",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 18:05:51",search_p,op=1&qr=d,search_p,53,127,2.5,X,X,X
"2013-08-27 18:06:18",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 18:06:22",search_p,op=1&qr=d,search_p,53,127,2.5,X,X,X
"2013-08-27 18:07:08",search_p,op=1&qr=s,search_p,53,127,2.5,X,X,X
"2013-08-27 18:07:09",search_p,op=1&qr=sd,search_p,53,127,2.5,X,X,X
"2013-08-27 18:07:10",search_p,op=1&qr=sdf,search_p,53,127,2.5,X,X,X
"2013-08-27 18:07:12",search_p,op=1&qr=d,search_p,53,127,2.5,X,X,X
"2013-08-27 18:07:13",search_p,op=1&qr=s,search_p,53,127,2.5,X,X,X
"2013-08-27 18:08:24",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 18:08:28",search_p,op=1&qr=s,search_p,53,127,2.5,X,X,X
"2013-08-27 18:08:38",search_p,op=1&qr=sab,search_p,53,127,2.5,X,X,X
"2013-08-27 18:14:42",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 18:25:57",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 18:38:42",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 18:44:37",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 18:48:47",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 18:50:43",search_p,op=1&qr=s,search_p,53,127,2.5,X,X,X
"2013-08-27 18:50:50",search_p,op=1&qr=sa,search_p,53,127,2.5,X,X,X
"2013-08-27 18:51:14",search_p,op=1&qr=sab,search_p,53,127,2.5,X,X,X
"2013-08-27 19:11:41",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:11:48",search_p,op=1&qr=s,search_p,53,127,2.5,X,X,X
"2013-08-27 19:11:50",search_p,op=1&qr=sd,search_p,53,127,2.5,X,X,X
"2013-08-27 19:11:56",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:12:03",search_p,op=1&qr=sd,search_p,53,127,2.5,X,X,X
"2013-08-27 19:12:20",search_p,op=1&qr=sdd,search_p,53,127,2.5,X,X,X
"2013-08-27 19:12:57",search_p,op=1&qr=fer,search_p,53,127,2.5,X,X,X
"2013-08-27 19:16:00",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:16:06",search_p,op=1&qr=sa,search_p,53,127,2.5,X,X,X
"2013-08-27 19:16:09",patient_profile,X,patient_profile.php?pid=20302,53,127,2.5,X,X,X
"2013-08-27 19:16:13",specimen_info,X,specimen_info.php?sid=50190,53,127,2.5,X,X,X
"2013-08-27 19:26:09",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:34:25",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:34:47",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:34:49",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:35:44",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:36:12",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:36:14",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:36:16",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:36:18",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:43:15",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:43:23",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:45:04",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:45:30",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:45:35",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:46:24",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:46:36",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:54:51",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 19:57:03",search_p,op=1&qr=a,search_p,53,127,2.5,X,X,X
"2013-08-27 19:57:04",search_p,op=1&qr=as,search_p,53,127,2.5,X,X,X
"2013-08-27 20:03:47",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:03:53",search_p,op=1&qr=sa,search_p,53,127,2.5,X,X,X
"2013-08-27 20:03:59",search_p,op=1&qr=sas,search_p,53,127,2.5,X,X,X
"2013-08-27 20:04:04",search_p,op=1&qr=sa,search_p,53,127,2.5,X,X,X
"2013-08-27 20:04:05",search_p,op=1&qr=sag,search_p,53,127,2.5,X,X,X
"2013-08-27 20:08:50",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:10:03",search_p,op=1&qr=sag,search_p,53,127,2.5,X,X,X
"2013-08-27 20:10:09",search_p,op=1&qr=sag,search_p,53,127,2.5,X,X,X
"2013-08-27 20:24:15",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:24:19",search_p,op=1&qr=sa,search_p,53,127,2.5,X,X,X
"2013-08-27 20:24:26",search_p,op=1&qr=sab,search_p,53,127,2.5,X,X,X
"2013-08-27 20:25:34",search_p,op=1&qr=ggg,search_p,53,127,2.5,X,X,X
"2013-08-27 20:26:49",search_p,op=1&qr=1,search_p,53,127,2.5,X,X,X
"2013-08-27 20:28:17",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:28:42",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:29:03",search_p,op=1&qr=saw,search_p,53,127,2.5,X,X,X
"2013-08-27 20:29:07",search_p,op=1&qr=saws,search_p,53,127,2.5,X,X,X
"2013-08-27 20:30:37",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:30:37",new_patient,qr=,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:30:42",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:30:42",new_patient,qr=,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:30:43",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:30:44",new_patient,qr=,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:30:49",find_patient,X,find_patient.php?p_attrib=1&pq=s,53,127,2.5,X,X,X
"2013-08-27 20:30:49",new_patient,qr=,find_patient.php?p_attrib=1&pq=s,53,127,2.5,X,X,X
"2013-08-27 20:30:54",find_patient,X,find_patient.php?p_attrib=1&pq=dsd,53,127,2.5,X,X,X
"2013-08-27 20:30:54",new_patient,qr=,find_patient.php?p_attrib=1&pq=dsd,53,127,2.5,X,X,X
"2013-08-27 20:30:58",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:30:58",new_patient,qr=,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:31:01",find_patient,X,find_patient.php?p_attrib=1&pq=a,53,127,2.5,X,X,X
"2013-08-27 20:31:01",new_patient,qr=,find_patient.php?p_attrib=1&pq=a,53,127,2.5,X,X,X
"2013-08-27 20:31:15",find_patient,X,find_patient.php?p_attrib=1&pq=a,53,127,2.5,X,X,X
"2013-08-27 20:31:17",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:31:23",search_p,op=1&qr=sab,search_p,53,127,2.5,X,X,X
"2013-08-27 20:31:31",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:31:37",search_p,op=1&qr=sab,search_p,53,127,2.5,X,X,X
"2013-08-27 20:31:55",search_p,op=1&qr=sab,search_p,53,127,2.5,X,X,X
"2013-08-27 20:37:15",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:37:20",search_p,op=1&qr=dddd,search_p,53,127,2.5,X,X,X
"2013-08-27 20:37:23",search_p,op=1&qr=dddd,search_p,53,127,2.5,X,X,X
"2013-08-27 20:41:34",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:41:40",search_p,op=1&qr=ssss,search_p,53,127,2.5,X,X,X
"2013-08-27 20:41:41",search_p,op=1&qr=ssss,search_p,53,127,2.5,X,X,X
"2013-08-27 20:43:56",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:44:01",search_p,op=1&qr=sss,search_p,53,127,2.5,X,X,X
"2013-08-27 20:44:02",search_p,op=1&qr=sss,search_p,53,127,2.5,X,X,X
"2013-08-27 20:44:28",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:44:31",search_p,op=1&qr=sss,search_p,53,127,2.5,X,X,X
"2013-08-27 20:44:33",search_p,op=1&qr=sss,search_p,53,127,2.5,X,X,X
"2013-08-27 20:47:52",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:47:56",search_p,op=1&qr=sss,search_p,53,127,2.5,X,X,X
"2013-08-27 20:47:59",search_p,op=1&qr=sss,search_p,53,127,2.5,X,X,X
"2013-08-27 20:51:29",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:51:40",search_p,op=1&qr=ssss,search_p,53,127,2.5,X,X,X
"2013-08-27 20:51:40",search_p,op=1&qr=ssss,search_p,53,127,2.5,X,X,X
"2013-08-27 20:53:02",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 20:53:05",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 21:06:28",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 21:06:32",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 21:07:21",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 21:11:27",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 21:12:38",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 21:13:17",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 21:16:40",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 21:18:10",search_p,op=1&qr=d,search_p,53,127,2.5,X,X,X
"2013-08-27 21:18:11",search_p,op=1&qr=d,search_p,53,127,2.5,X,X,X
"2013-08-27 21:27:07",result_entry_patient_dyn,op=10&qr=,result_entry_patient_dyn,53,127,2.5,X,X,X
"2013-08-27 21:27:17",result_entry_patient_dyn,op=10&qr=,result_entry_patient_dyn,53,127,2.5,X,X,X
"2013-08-27 21:27:18",result_entry_patient_dyn,op=11&qr=,result_entry_patient_dyn,53,127,2.5,X,X,X
"2013-08-27 21:27:21",search,X,search,53,127,2.5,X,X,X
"2013-08-27 21:27:34",result_entry_patient_dyn,op=10&qr=,result_entry_patient_dyn,53,127,2.5,X,X,X
"2013-08-27 21:27:35",result_entry_patient_dyn,op=10&qr=,result_entry_patient_dyn,53,127,2.5,X,X,X
"2013-08-27 21:27:38",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 21:30:19",search_p,op=1&qr=d,search_p,53,127,2.5,X,X,X
"2013-08-27 21:30:28",search_p,op=1&qr=dx,search_p,53,127,2.5,X,X,X
"2013-08-27 21:30:34",search_p,op=1&qr=der,search_p,53,127,2.5,X,X,X
"2013-08-27 21:34:03",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 21:34:09",search_p,op=1&qr=ser,search_p,53,127,2.5,X,X,X
"2013-08-27 21:34:59",new_specimen,pid=3250&dnum=,new_specimen.php?pid=3250,53,127,2.5,X,X,X
"2013-08-27 21:43:30",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 21:43:34",search_p,op=1&qr=s,search_p,53,127,2.5,X,X,X
"2013-08-27 21:43:38",search_p,op=1&qr=s,search_p,53,127,2.5,X,X,X
"2013-08-27 21:44:15",search_p,op=1&qr=ser,search_p,53,127,2.5,X,X,X
"2013-08-27 22:48:39",new_specimen,pid=3250&dnum=,new_specimen.php?pid=3250,53,127,2.5,X,X,X
"2013-08-27 23:18:09",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 23:19:16",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 23:19:55",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 23:29:35",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-27 23:29:49",search_p,op=1&qr=s,search_p,53,127,2.5,X,X,X
"2013-08-27 23:29:56",search_p,op=1&qr=fer,search_p,53,127,2.5,X,X,X
"2013-08-28 01:45:02",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 01:45:54",search_p,op=1&qr=ser,search_p,53,127,2.5,X,X,X
"2013-08-28 01:49:23",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 01:51:19",search_p,op=1&qr=ser,search_p,53,127,2.5,X,X,X
"2013-08-28 01:52:13",search_p,op=1&qr=ser,search_p,53,127,2.5,X,X,X
"2013-08-28 02:00:32",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 02:04:30",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 02:04:34",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 02:09:32",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 02:09:43",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 02:09:58",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 02:10:07",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 02:10:23",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 02:10:40",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 02:14:15",search_p,op=1&qr=sero,search_p,53,127,2.5,X,X,X
"2013-08-28 02:14:16",search_p,op=1&qr=sero,search_p,53,127,2.5,X,X,X
"2013-08-28 02:14:17",search_p,op=1&qr=ser,search_p,53,127,2.5,X,X,X
"2013-08-28 02:14:18",search_p,op=1&qr=ser,search_p,53,127,2.5,X,X,X
"2013-08-28 02:16:17",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 02:16:21",search_p,op=1&qr=ser,search_p,53,127,2.5,X,X,X
"2013-08-28 02:16:22",search_p,op=1&qr=ser,search_p,53,127,2.5,X,X,X
"2013-08-28 02:20:24",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 02:24:42",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 02:24:52",search_p,op=1&qr=ser,search_p,53,127,2.5,X,X,X
"2013-08-28 02:24:52",search_p,op=1&qr=ser,search_p,53,127,2.5,X,X,X
"2013-08-28 02:26:41",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 02:27:07",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 02:27:15",search_p,op=1&qr=ser,search_p,53,127,2.5,X,X,X
"2013-08-28 02:27:16",search_p,op=1&qr=ser,search_p,53,127,2.5,X,X,X
"2013-08-28 09:50:05",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 09:57:25",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 10:11:15",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 10:17:56",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 10:20:34",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 10:23:48",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 10:25:16",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 10:30:23",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 10:52:33",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 10:54:37",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 10:55:09",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 10:56:11",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 10:58:41",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 11:01:12",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 11:02:38",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 11:03:14",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 11:04:06",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 11:04:25",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 11:04:51",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 11:05:13",reports,X,reports,53,127,2.5,X,X,X
"2013-08-28 11:05:19",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 11:10:21",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 11:11:14",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 11:14:55",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 11:15:14",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 11:19:26",backup_data_ui,X,backupDataUI.php?id=127,53,127,2.5,X,X,X
"2013-08-28 11:19:29",view_stock,X,view_stock,53,127,2.5,X,X,X
"2013-08-28 11:19:36",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 11:43:21",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 11:53:16",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 11:59:35",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 12:01:53",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 12:11:25",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 12:13:06",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 12:30:39",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 12:32:14",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 12:34:28",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 12:37:29",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 12:40:47",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 12:41:58",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 12:42:31",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 12:44:04",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 12:44:11",search_p,op=1&qr=ser,search_p,53,127,2.5,X,X,X
"2013-08-28 12:44:12",search_p,op=1&qr=ser,search_p,53,127,2.5,X,X,X
"2013-08-28 12:47:09",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 12:47:57",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 12:48:33",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 12:51:38",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 12:52:32",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 12:54:25",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 12:58:12",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 12:59:07",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 13:00:18",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 13:03:24",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 13:04:24",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 13:05:36",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 13:07:46",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 13:07:58",search_p,op=1&qr=s,search_p,53,127,2.5,X,X,X
"2013-08-28 13:08:00",search_p,op=1&qr=sd4,search_p,53,127,2.5,X,X,X
"2013-08-28 13:17:50",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 13:18:47",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 13:19:25",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 13:40:45",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 13:41:23",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 13:41:35",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 13:43:37",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 13:44:36",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 13:45:00",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 13:45:38",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 13:46:40",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 13:46:52",result_entry_patient_dyn,op=10&qr=,result_entry_patient_dyn,53,127,2.5,X,X,X
"2013-08-28 13:46:53",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 13:49:01",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 13:51:23",search_p,op=1&qr=sab,search_p,53,127,2.5,X,X,X
"2013-08-28 13:51:24",search_p,op=1&qr=sab,search_p,53,127,2.5,X,X,X
"2013-08-28 14:02:22",search_p,op=1&qr=saba,search_p,53,127,2.5,X,X,X
"2013-08-28 14:16:25",search_p,op=1&qr=1,search_p,53,127,2.5,X,X,X
"2013-08-28 14:16:31",search_p,op=1&qr=wer43,search_p,53,127,2.5,X,X,X
"2013-08-28 14:16:47",search_p,op=1&qr=sds,search_p,53,127,2.5,X,X,X
"2013-08-28 16:08:01",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:08:11",search_p,op=1&qr=ssd,search_p,53,127,2.5,X,X,X
"2013-08-28 16:08:13",search_p,op=1&qr=ssd,search_p,53,127,2.5,X,X,X
"2013-08-28 16:10:29",search_p,op=1&qr=ssd,search_p,53,127,2.5,X,X,X
"2013-08-28 16:12:37",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:12:42",search_p,op=1&qr=sss,search_p,53,127,2.5,X,X,X
"2013-08-28 16:12:43",search_p,op=1&qr=sss,search_p,53,127,2.5,X,X,X
"2013-08-28 16:13:15",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:13:22",search_p,op=1&qr=dddd,search_p,53,127,2.5,X,X,X
"2013-08-28 16:13:22",search_p,op=1&qr=dddd,search_p,53,127,2.5,X,X,X
"2013-08-28 16:16:12",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:16:18",search_p,op=1&qr=sdadasd,search_p,53,127,2.5,X,X,X
"2013-08-28 16:16:19",search_p,op=1&qr=sdadasd,search_p,53,127,2.5,X,X,X
"2013-08-28 16:19:19",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:19:24",search_p,op=1&qr=xxx,search_p,53,127,2.5,X,X,X
"2013-08-28 16:19:26",search_p,op=1&qr=xxx,search_p,53,127,2.5,X,X,X
"2013-08-28 16:20:01",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:20:07",search_p,op=1&qr=saasd,search_p,53,127,2.5,X,X,X
"2013-08-28 16:20:10",search_p,op=1&qr=saasd,search_p,53,127,2.5,X,X,X
"2013-08-28 16:22:21",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:24:11",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:28:47",search_p,op=1&qr=sssss,search_p,53,127,2.5,X,X,X
"2013-08-28 16:28:48",search_p,op=1&qr=sssss,search_p,53,127,2.5,X,X,X
"2013-08-28 16:34:27",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:39:25",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:43:07",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:43:16",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:43:25",search_p,op=1&qr=ssss,search_p,53,127,2.5,X,X,X
"2013-08-28 16:43:28",search_p,op=1&qr=ssss,search_p,53,127,2.5,X,X,X
"2013-08-28 16:49:31",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:49:52",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:50:29",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:50:38",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:54:55",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:57:14",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:59:07",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:59:10",search,X,search,53,127,2.5,X,X,X
"2013-08-28 16:59:12",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 16:59:16",search_p,op=1&qr=s,search_p,53,127,2.5,X,X,X
"2013-08-28 16:59:16",search_p,op=1&qr=s,search_p,53,127,2.5,X,X,X
"2013-08-28 16:59:18",search_p,op=1&qr=ss,search_p,53,127,2.5,X,X,X
"2013-08-28 17:06:32",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 17:06:43",search_p,op=1&qr=sawa,search_p,53,127,2.5,X,X,X
"2013-08-28 17:06:44",search_p,op=1&qr=sawa,search_p,53,127,2.5,X,X,X
"2013-08-28 17:10:03",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 17:12:22",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 17:13:47",search_p,op=1&qr=ddddd,search_p,53,127,2.5,X,X,X
"2013-08-28 17:13:47",search_p,op=1&qr=ddddd,search_p,53,127,2.5,X,X,X
"2013-08-28 17:16:08",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 17:16:52",search_p,op=1&qr=fer,search_p,53,127,2.5,X,X,X
"2013-08-28 17:16:53",search_p,op=1&qr=fer,search_p,53,127,2.5,X,X,X
"2013-08-28 17:19:23",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 17:19:27",search_p,op=1&qr=sdfsdf,search_p,53,127,2.5,X,X,X
"2013-08-28 17:19:28",search_p,op=1&qr=sdfsdf,search_p,53,127,2.5,X,X,X
"2013-08-28 17:22:00",search_p,op=1&qr=sasa,search_p,53,127,2.5,X,X,X
"2013-08-28 17:22:04",search_p,op=1&qr=sab,search_p,53,127,2.5,X,X,X
"2013-08-28 17:24:10",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 17:24:14",search_p,op=1&qr=sab,search_p,53,127,2.5,X,X,X
"2013-08-28 17:24:15",search_p,op=1&qr=sab,search_p,53,127,2.5,X,X,X
"2013-08-28 17:25:08",patient_profile,X,patient_profile.php?pid=20302,53,127,2.5,X,X,X
"2013-08-28 17:25:14",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 17:25:19",search_p,op=1&qr=sab,search_p,53,127,2.5,X,X,X
"2013-08-28 17:25:20",search_p,op=1&qr=sab,search_p,53,127,2.5,X,X,X
"2013-08-28 17:26:48",find_patient,X,find_patient,53,127,2.5,X,X,X
"2013-08-28 17:28:29",search_p,op=1&qr=sab,search_p,53,127,2.5,X,X,X
